site_id,start_time,end_time,spin,cluster_id
421,2.91757,2.94415,-1,-1
421,2.94415,2.94787,1,-1
421,2.94787,2.96023,-1,-1
421,2.96023,3.30212,1,-1
421,3.30212,3.5752,-1,-1
421,3.5752,3.75927,1,-1
421,3.75927,3.86341,-1,-1
421,3.86341,4.3907,1,-1
422,2.02074,2.05191,1,-1
422,2.05191,2.10605,-1,-1
422,2.10605,2.20066,1,-1
422,2.20066,2.86265,-1,-1
422,2.86265,2.89919,1,-1
422,2.89919,3.04286,-1,-1
422,3.04286,3.14393,1,-1
422,3.14393,3.49606,-1,-1
422,3.49606,3.87068,1,-1
422,3.87068,3.9193,-1,-1
422,3.9193,4.21521,1,-1
422,4.21521,4.49678,-1,-1
422,4.49678,4.49846,1,-1
422,4.49846,4.53739,-1,-1
422,4.53739,4.75893,1,-1
422,4.75893,4.80756,-1,-1
422,4.80756,0.38448,1,-1
422,0.38448,0.610604,-1,-1
422,0.610604,0.630994,1,-1
422,0.630994,0.694279,-1,-1
422,0.694279,1.00002,1,-1
422,1.00002,1.26307,-1,-1
422,1.26307,1.79269,1,-1
422,1.79269,2.02074,-1,-1
423,1.57883,1.90691,-1,-1
423,1.90691,1.99069,1,-1
423,1.99069,2.10375,-1,-1
423,2.10375,2.16067,1,-1
423,2.16067,2.29689,-1,-1
423,2.29689,2.87539,1,-1
423,2.87539,3.17562,-1,-1
423,3.17562,3.20545,1,-1
423,3.20545,3.46427,-1,-1
423,3.46427,3.59418,1,-1
423,3.59418,3.89591,-1,-1
423,3.89591,4.01285,1,-1
423,4.01285,4.30173,-1,-1
423,4.30173,4.6768,1,-1
423,4.6768,4.74399,-1,-1
423,4.74399,4.75486,1,-1
423,4.75486,4.84715,-1,-1
423,4.84715,0.3963,1,-1
423,0.3963,0.437141,-1,-1
423,0.437141,0.477789,1,-1
423,0.477789,0.736921,-1,-1
423,0.736921,0.847809,1,-1
423,0.847809,0.975078,-1,-1
423,0.975078,0.976993,1,-1
423,0.976993,1.25588,-1,-1
423,1.25588,1.57883,1,-1
424,2.52684,2.64857,1,-1
424,2.64857,2.65458,-1,-1
424,2.65458,3.34384,1,-1
424,3.34384,3.36432,-1,-1
424,3.36432,3.37557,1,-1
424,3.37557,3.54214,-1,-1
424,3.54214,3.55911,1,-1
424,3.55911,4.1597,-1,-1
424,4.1597,4.22346,1,-1
424,4.22346,4.26805,-1,-1
424,4.26805,4.5356,1,-1
424,4.5356,4.66159,-1,-1
424,4.66159,4.77353,1,-1
424,4.77353,4.88073,-1,-1
424,4.88073,4.91784,1,-1
424,4.91784,0.123526,-1,-1
424,0.123526,0.580317,1,-1
424,0.580317,0.649815,-1,-1
424,0.649815,0.683123,1,-1
424,0.683123,1.17473,-1,-1
424,1.17473,1.51688,1,-1
424,1.51688,1.88075,-1,-1
424,1.88075,2.05876,1,-1
424,2.05876,2.52684,-1,-1
425,0.771122,0.875475,1,-1
425,0.875475,0.947605,-1,-1
425,0.947605,0.962515,1,-1
425,0.962515,1.01569,-1,-1
425,1.01569,1.09483,1,-1
